ROZZ	Chromista	Chromista
NMGG	BasalEudicots Ranunculales	CRPT grade
AUGV	BasalEudicots Ranunculales	CRPT grade
ZGQD	BasalEudicots Ranunculales	CRPT grade
UDHA	BasalEudicots Ranunculales	CRPT grade
EVOD	BasalEudicots Ranunculales	CRPT grade
XHKT	BasalEudicots Ranunculales	CRPT grade
XMVD	BasalEudicots Ranunculales	CRPT grade
IRAF	BasalEudicots Ranunculales	CRPT grade
SSDU	BasalEudicots Ranunculales	CRPT grade
BEKN	BasalEudicots Ranunculales	CRPT grade
RQNK	BasalEudicots Ranunculales	CRPT grade
QCOU	BasalEudicots Ranunculales	CRPT grade
AALA	BasalEudicots	CRPT grade
FAKD	BasalEudicots	CRPT grade
Nelnu_v1.0	BasalEudicots	CRPT grade
VQFW	BasalEudicots	CRPT grade
GRRW	BasalEudicots	CRPT grade
RQUG	BasalEudicots	CRPT grade
SIIK	BasalEudicots	CRPT grade
IWMW	BasalEudicots	CRPT grade
SWOH	BasalEudicots	CRPT grade
XMQO	BasalEudicots	CRPT grade
EHNF	BasalEudicots	CRPT grade
XKPS	CoreEudicots Santalales	Santalales
VGVI	CoreEudicots Santalales	Santalales
XGFU	CoreEudicots Santalales	Santalales
RSPO	CoreEudicots Santalales	Santalales
QKMG	CoreEudicots Santalales	Santalales
BSEY	CoreEudicots Santalales	Santalales
BGZG	CoreEudicots/Rosids	Rosids
Vitvi_Genoscope.12X	CoreEudicots/Rosids	Rosids
SZPD	CoreEudicots/Rosids	Rosids
BBBA	CoreEudicots/Rosids	Rosids
HTIP	CoreEudicots Saxifragales	Saxifragales
FYTP	CoreEudicots Saxifragales	Saxifragales
NUZN	CoreEudicots Saxifragales	Saxifragales
YKQR	CoreEudicots Saxifragales	Saxifragales
HQRJ	CoreEudicots Saxifragales	Saxifragales
OMDH	CoreEudicots Saxifragales	Saxifragales
IUSR	CoreEudicots Saxifragales	Saxifragales
TOKV	CoreEudicots Saxifragales	Saxifragales
KWGC	CoreEudicots Saxifragales	Saxifragales
DRIL	CoreEudicots Saxifragales	Saxifragales
ZJUL	CoreEudicots Saxifragales	Saxifragales
UWFU	CoreEudicots Saxifragales	Saxifragales
SYHW	CoreEudicots Saxifragales	Saxifragales
FCBJ	CoreEudicots Saxifragales	Saxifragales
YKFU	CoreEudicots Saxifragales	Saxifragales
UHBY	CoreEudicots Saxifragales	Saxifragales
CIAC	CoreEudicots Saxifragales	Saxifragales
OOVX	CoreEudicots Saxifragales	Saxifragales
CKKR	CoreEudicots Saxifragales	Saxifragales
ERIA	CoreEudicots Saxifragales	Saxifragales
SLOI	CoreEudicots Saxifragales	Saxifragales
DAYQ	CoreEudicots Saxifragales	Saxifragales
CTSS	CoreEudicots Saxifragales	Saxifragales
VYGG	CoreEudicots/Rosids	Rosids
PTLU	CoreEudicots/Rosids	Rosids
HDWF	CoreEudicots/Rosids	Rosids
YGCX	CoreEudicots/Rosids	Rosids
AXAF	CoreEudicots/Rosids	Rosids
OCTM	CoreEudicots/Rosids	Rosids
NNGU	CoreEudicots/Rosids	Rosids
RBYC	CoreEudicots/Rosids	Rosids
ZHEE	CoreEudicots/Rosids	Rosids
WVEF	CoreEudicots/Rosids	Rosids
EILE	CoreEudicots/Rosids	Rosids
CQMG	CoreEudicots/Rosids	Rosids
KYAD	CoreEudicots/Rosids	Rosids
BJSW	CoreEudicots/Rosids	Rosids
AQGE	CoreEudicots/Rosids	Rosids
EDHN	CoreEudicots/Rosids	Rosids
XVJB	CoreEudicots/Rosids	Rosids
WKCY	CoreEudicots/Rosids	Rosids
ACFP	CoreEudicots/Rosids	Rosids
DHAW	CoreEudicots/Rosids	Rosids
IANR	CoreEudicots/Rosids	Rosids
QNOC	CoreEudicots/Rosids	Rosids
SQCF	CoreEudicots/Rosids	Rosids
XFFT	CoreEudicots/Rosids	Rosids
SXCE	CoreEudicots/Rosids	Rosids
TJQY	CoreEudicots/Rosids	Rosids
Prupe_v1.0	CoreEudicots/Rosids	Rosids
NCVK	CoreEudicots/Rosids	Rosids
ZPKK	CoreEudicots/Rosids	Rosids
QIEH	CoreEudicots/Rosids	Rosids
VCIN	CoreEudicots/Rosids	Rosids
EAVM	CoreEudicots/Rosids	Rosids
BLVL	CoreEudicots/Rosids	Rosids
TJLC	CoreEudicots/Rosids	Rosids
SVVG	CoreEudicots/Rosids	Rosids
HENI	CoreEudicots/Rosids	Rosids
UZWG	CoreEudicots/Rosids	Rosids
NHUA	CoreEudicots/Rosids	Rosids
INSP	CoreEudicots/Rosids	Rosids
DXQW	CoreEudicots/Rosids	Rosids
LNER	CoreEudicots/Rosids	Rosids
LWDA	CoreEudicots/Rosids	Rosids
CWZU	CoreEudicots/Rosids	Rosids
OHAE	CoreEudicots/Rosids	Rosids
OQHZ	CoreEudicots/Rosids	Rosids
RKLL	CoreEudicots/Rosids	Rosids
JETM	CoreEudicots/Rosids	Rosids
RKFX	CoreEudicots/Rosids	Rosids
QZXQ	CoreEudicots/Rosids	Rosids
VHZV	CoreEudicots/Rosids	Rosids
GEHT	CoreEudicots/Rosids	Rosids
KZED	CoreEudicots/Rosids	Rosids
XOOE	CoreEudicots/Rosids	Rosids
ZCDJ	CoreEudicots/Rosids	Rosids
PJSX	CoreEudicots/Rosids	Rosids
ZSSR	CoreEudicots/Rosids	Rosids
SLYR	CoreEudicots/Rosids	Rosids
CMFF	CoreEudicots/Rosids	Rosids
TTRG	CoreEudicots/Rosids	Rosids
VLNB	CoreEudicots/Rosids	Rosids
NXOH	CoreEudicots/Rosids	Rosids
SUAK	CoreEudicots/Rosids	Rosids
Phavu_v1.0	CoreEudicots/Rosids	Rosids
TVSH	CoreEudicots/Rosids	Rosids
KEGA	CoreEudicots/Rosids	Rosids
RMWJ	CoreEudicots/Rosids	Rosids
JTQQ	CoreEudicots/Rosids	Rosids
PEZP	CoreEudicots/Rosids	Rosids
KNMB	CoreEudicots/Rosids	Rosids
HJMP	CoreEudicots/Rosids	Rosids
MYMP	CoreEudicots/Rosids	Rosids
ZHMB	CoreEudicots/Rosids	Rosids
UDUT	CoreEudicots/Rosids	Rosids
KVAY	CoreEudicots/Rosids	Rosids
AJJE	CoreEudicots/Rosids	Rosids
SWGX	CoreEudicots/Rosids	Rosids
WWQZ	CoreEudicots/Rosids	Rosids
NEBM	CoreEudicots/Rosids	Rosids
FGDU	CoreEudicots/Rosids	Rosids
Eucgr_v1.1	CoreEudicots/Rosids	Rosids
AYMT	CoreEudicots/Rosids	Rosids
RJNQ	CoreEudicots/Rosids	Rosids
YNUE	CoreEudicots/Rosids	Rosids
FEDW	CoreEudicots/Rosids	Rosids
UJGI	CoreEudicots/Rosids	Rosids
TLCA	CoreEudicots/Rosids	Rosids
JKNQ	CoreEudicots/Rosids	Rosids
AXNH	CoreEudicots/Rosids	Rosids
PMTB	CoreEudicots/Rosids	Rosids
SJAN	CoreEudicots/Rosids	Rosids
EQYT	CoreEudicots/Rosids	Rosids
HKMQ	CoreEudicots/Rosids	Rosids
CJGZ	CoreEudicots/Rosids	Rosids
DZLN	CoreEudicots/Rosids	Rosids
GVCB	CoreEudicots/Rosids	Rosids
ROLB	CoreEudicots/Rosids	Rosids
IDAU	CoreEudicots/Rosids	Rosids
ZINQ	CoreEudicots/Rosids	Rosids
BZDF	CoreEudicots/Rosids	Rosids
ARYD	CoreEudicots/Rosids	Rosids
IMZV	CoreEudicots/Rosids	Rosids
KBRW	CoreEudicots/Rosids	Rosids
YHLF	CoreEudicots/Rosids	Rosids
IHCQ	CoreEudicots/Rosids	Rosids
MFEA	CoreEudicots/Rosids	Rosids
RHAU	CoreEudicots/Rosids	Rosids
PXYR	CoreEudicots/Rosids	Rosids
PAZJ	CoreEudicots/Rosids	Rosids
VVPY	CoreEudicots/Rosids	Rosids
XNLP	CoreEudicots/Rosids	Rosids
Manes_v4.1	CoreEudicots/Rosids	Rosids
YGAT	CoreEudicots/Rosids	Rosids
VNMY	CoreEudicots/Rosids	Rosids
RPPC	CoreEudicots/Rosids	Rosids
ZTLR	CoreEudicots/Rosids	Rosids
RVGH	CoreEudicots/Rosids	Rosids
NJLF	CoreEudicots/Rosids	Rosids
LPGY	CoreEudicots/Rosids	Rosids
COAQ	CoreEudicots/Rosids	Rosids
EZZT	CoreEudicots/Rosids	Rosids
SIZE	CoreEudicots/Rosids	Rosids
ZIWB	CoreEudicots/Rosids	Rosids
Poptr_v3.0	CoreEudicots/Rosids	Rosids
INQX	CoreEudicots/Rosids	Rosids
RZTJ	CoreEudicots/Rosids	Rosids
LFOG	CoreEudicots/Rosids	Rosids
TDTF	CoreEudicots/Rosids	Rosids
GLVK	CoreEudicots/Rosids	Rosids
IEPQ	CoreEudicots/Rosids	Rosids
KKDQ	CoreEudicots/Rosids	Rosids
XPBC	CoreEudicots/Rosids	Rosids
CKDK	CoreEudicots/Rosids	Rosids
TVCU	CoreEudicots/Rosids	Rosids
FWCQ	CoreEudicots/Rosids	Rosids
OSIP	CoreEudicots/Rosids	Rosids
BNDE	CoreEudicots/Rosids	Rosids
NFXV	CoreEudicots/Rosids	Rosids
ZBVT	CoreEudicots/Rosids	Rosids
HBUQ	CoreEudicots/Rosids	Rosids
AXPJ	CoreEudicots/Rosids	Rosids
KCPT	CoreEudicots/Rosids	Rosids
TXMP	CoreEudicots/Rosids	Rosids
VXOD	CoreEudicots/Rosids	Rosids
HNCF	CoreEudicots/Rosids	Rosids
MYVH	CoreEudicots/Rosids	Rosids
POZS	CoreEudicots/Rosids	Rosids
OODC	CoreEudicots/Rosids	Rosids
BVOF	CoreEudicots/Rosids	Rosids
BHYC	CoreEudicots/Rosids	Rosids
AEPI	CoreEudicots/Rosids	Rosids
JHCN	CoreEudicots/Rosids	Rosids
TIUZ	CoreEudicots/Rosids	Rosids
YZVJ	CoreEudicots/Rosids	Rosids
THHD	CoreEudicots/Rosids	Rosids
WWKL	CoreEudicots/Rosids	Rosids
OBTI	CoreEudicots/Rosids	Rosids
WAXR	CoreEudicots/Rosids	Rosids
VFFP	CoreEudicots/Rosids	Rosids
HBHB	CoreEudicots/Rosids	Rosids
BCAA	CoreEudicots/Rosids	Rosids
YUOM	CoreEudicots/Rosids	Rosids
FCCA	CoreEudicots/Rosids	Rosids
JSZD	CoreEudicots/Rosids	Rosids
UHJR	CoreEudicots/Rosids	Rosids
UVDC	CoreEudicots/Rosids	Rosids
RJIM	CoreEudicots/Rosids	Rosids
QICX	CoreEudicots/Rosids	Rosids
IKFD	CoreEudicots/Rosids	Rosids
PUDI	CoreEudicots/Rosids	Rosids
AWJM	CoreEudicots/Rosids	Rosids
KPTE	CoreEudicots/Rosids	Rosids
PKMO	CoreEudicots/Rosids	Rosids
WMUK	CoreEudicots/Rosids	Rosids
ATFX	CoreEudicots/Rosids	Rosids
Theca_v1.1	CoreEudicots/Rosids	Rosids
WYIG	CoreEudicots/Rosids	Rosids
OLXF	CoreEudicots/Rosids	Rosids
ZSAB	CoreEudicots/Rosids	Rosids
MYZV	CoreEudicots/Rosids	Rosids
HYZL	CoreEudicots/Rosids	Rosids
CZPV	CoreEudicots/Rosids	Rosids
Carpa_ASGPBv0.4	CoreEudicots/Rosids	Rosids
CRNC	CoreEudicots/Rosids	Rosids
DZTK	CoreEudicots/Rosids	Rosids
JOIS	CoreEudicots/Rosids	Rosids
SWPE	CoreEudicots/Rosids	Rosids
UAXP	CoreEudicots/Rosids	Rosids
RTTY	CoreEudicots/Rosids	Rosids
QSKP	CoreEudicots/Rosids	Rosids
LVUS	CoreEudicots/Rosids	Rosids
UPZX	CoreEudicots/Rosids	Rosids
VDKG	CoreEudicots/Rosids	Rosids
Arath_TAIR10	CoreEudicots/Rosids	Rosids
CSUV	CoreEudicots/Rosids	Rosids
VMNH	CoreEudicots/Rosids	Rosids
IPWB	CoreEudicots/Rosids	Rosids
TZWR	CoreEudicots/Rosids	Rosids
GTSV	CoreEudicots/Rosids	Rosids
HABV	CoreEudicots/Rosids	Rosids
LJQF	CoreEudicots/Rosids	Rosids
LAPO	CoreEudicots/Rosids	Rosids
BXBF	CoreEudicots/Rosids	Rosids
UVQL	CoreEudicots/Rosids	Rosids
WQUF	CoreEudicots Caryophyllales	Caryophyllales
FYSJ	CoreEudicots Caryophyllales	Caryophyllales
WOBD	CoreEudicots Caryophyllales	Caryophyllales
CVDF	CoreEudicots Caryophyllales	Caryophyllales
RUUB	CoreEudicots Caryophyllales	Caryophyllales
YNFJ	CoreEudicots Caryophyllales	Caryophyllales
RXEN	CoreEudicots Caryophyllales	Caryophyllales
TJES	CoreEudicots Caryophyllales	Caryophyllales
FZQN	CoreEudicots Caryophyllales	Caryophyllales
OLES	CoreEudicots Caryophyllales	Caryophyllales
SKNL	CoreEudicots Caryophyllales	Caryophyllales
SHEZ	CoreEudicots Caryophyllales	Caryophyllales
WGET	CoreEudicots Caryophyllales	Caryophyllales
FVXD	CoreEudicots Caryophyllales	Caryophyllales
Betvu_v1.1	CoreEudicots Caryophyllales	Caryophyllales
SMMC	CoreEudicots Caryophyllales	Caryophyllales
CBJR	CoreEudicots Caryophyllales	Caryophyllales
AAXJ	CoreEudicots Caryophyllales	Caryophyllales
ONLQ	CoreEudicots Caryophyllales	Caryophyllales
WMLW	CoreEudicots Caryophyllales	Caryophyllales
XSSD	CoreEudicots Caryophyllales	Caryophyllales
PDQH	CoreEudicots Caryophyllales	Caryophyllales
HDSY	CoreEudicots Caryophyllales	Caryophyllales
CUTE	CoreEudicots Caryophyllales	Caryophyllales
BWRK	CoreEudicots Caryophyllales	Caryophyllales
ZBPY	CoreEudicots Caryophyllales	Caryophyllales
EYRD	CoreEudicots Caryophyllales	Caryophyllales
OHKC	CoreEudicots Caryophyllales	Caryophyllales
BJKT	CoreEudicots Caryophyllales	Caryophyllales
OMYK	CoreEudicots Caryophyllales	Caryophyllales
BERS	CoreEudicots Caryophyllales	Caryophyllales
GJNX	CoreEudicots Caryophyllales	Caryophyllales
HZTS	CoreEudicots Caryophyllales	Caryophyllales
EDIT	CoreEudicots Caryophyllales	Caryophyllales
GIWN	CoreEudicots Caryophyllales	Caryophyllales
MRKX	CoreEudicots Caryophyllales	Caryophyllales
BKQU	CoreEudicots Caryophyllales	Caryophyllales
AZBL	CoreEudicots Caryophyllales	Caryophyllales
SFKQ	CoreEudicots Caryophyllales	Caryophyllales
JAFJ	CoreEudicots Caryophyllales	Caryophyllales
JGAB	CoreEudicots Caryophyllales	Caryophyllales
ZBTA	CoreEudicots Caryophyllales	Caryophyllales
VJPU	CoreEudicots Caryophyllales	Caryophyllales
DVXD	CoreEudicots Caryophyllales	Caryophyllales
EGOS	CoreEudicots Caryophyllales	Caryophyllales
KJAA	CoreEudicots Caryophyllales	Caryophyllales
NXTS	CoreEudicots Caryophyllales	Caryophyllales
RNBN	CoreEudicots Caryophyllales	Caryophyllales
SCAO	CoreEudicots Caryophyllales	Caryophyllales
CTYH	CoreEudicots Caryophyllales	Caryophyllales
LKKX	CoreEudicots Caryophyllales	Caryophyllales
CPKP	CoreEudicots Caryophyllales	Caryophyllales
JLOV	CoreEudicots Caryophyllales	Caryophyllales
UQCB	CoreEudicots Caryophyllales	Caryophyllales
EZGR	CoreEudicots Caryophyllales	Caryophyllales
LLQV	CoreEudicots Caryophyllales	Caryophyllales
BYNZ	CoreEudicots Caryophyllales	Caryophyllales
KDCH	CoreEudicots Caryophyllales	Caryophyllales
CPLT	CoreEudicots Caryophyllales	Caryophyllales
LDEL	CoreEudicots Caryophyllales	Caryophyllales
IWIS	CoreEudicots Caryophyllales	Caryophyllales
GCYL	CoreEudicots Caryophyllales	Caryophyllales
QUTB	BasalEudicots	CRPT grade
HAEU	BasalEudicots	CRPT grade
VTLJ	CoreEudicots/Asterids	Asterids
ZETY	CoreEudicots/Asterids	Asterids
QURC	CoreEudicots/Asterids	Asterids
VUSY	CoreEudicots/Asterids	Asterids
BFJL	CoreEudicots/Asterids	Asterids
FWBF	CoreEudicots/Asterids	Asterids
BNTL	CoreEudicots/Asterids	Asterids
JEXA	CoreEudicots/Asterids	Asterids
YSRZ	CoreEudicots/Asterids	Asterids
FNEN	CoreEudicots/Asterids	Asterids
WVMY	CoreEudicots/Asterids	Asterids
OXYP	CoreEudicots/Asterids	Asterids
BEFC	CoreEudicots/Asterids	Asterids
WRPP	CoreEudicots/Asterids	Asterids
KVFU	CoreEudicots/Asterids	Asterids
VKJD	CoreEudicots/Asterids	Asterids
PTFA	CoreEudicots/Asterids	Asterids
ODDO	CoreEudicots/Asterids	Asterids
DAAD	CoreEudicots/Asterids	Asterids
NGRR	CoreEudicots/Asterids	Asterids
JPDJ	CoreEudicots/Asterids	Asterids
AXBO	CoreEudicots/Asterids	Asterids
ADHK	CoreEudicots/Asterids	Asterids
UFHF	CoreEudicots/Asterids	Asterids
QAUE	CoreEudicots/Asterids	Asterids
HUSX	CoreEudicots/Asterids	Asterids
LRTN	CoreEudicots/Asterids	Asterids
SERM	CoreEudicots/Asterids	Asterids
AVJK	CoreEudicots/Asterids	Asterids
WXVX	CoreEudicots/Asterids	Asterids
PPPZ	CoreEudicots/Asterids	Asterids
CLNU	CoreEudicots/Asterids	Asterids
CLMX	CoreEudicots/Asterids	Asterids
ZJRC	CoreEudicots/Asterids	Asterids
HLJG	CoreEudicots/Asterids	Asterids
CAQZ	CoreEudicots/Asterids	Asterids
GSZA	CoreEudicots/Asterids	Asterids
JTRM	CoreEudicots/Asterids	Asterids
FFFY	CoreEudicots/Asterids	Asterids
SBZH	CoreEudicots/Asterids	Asterids
QIKZ	CoreEudicots/Asterids	Asterids
MVSE	CoreEudicots/Asterids	Asterids
NTEO	CoreEudicots/Asterids	Asterids
SALZ	CoreEudicots/Asterids	Asterids
OINM	CoreEudicots/Asterids	Asterids
SUVN	CoreEudicots/Asterids	Asterids
EDBB	CoreEudicots/Asterids	Asterids
AJFN	CoreEudicots/Asterids	Asterids
WEQK	CoreEudicots/Asterids	Asterids
CWYJ	CoreEudicots/Asterids	Asterids
TQKZ	CoreEudicots/Asterids	Asterids
IHPC	CoreEudicots/Asterids	Asterids
IZLO	CoreEudicots/Asterids	Asterids
FXGI	CoreEudicots/Asterids	Asterids
AUIP	CoreEudicots/Asterids	Asterids
TPEM	CoreEudicots/Asterids	Asterids
GIOY	CoreEudicots/Asterids	Asterids
IXVJ	CoreEudicots/Asterids	Asterids
HUQC	CoreEudicots/Asterids	Asterids
CFRN	CoreEudicots/Asterids	Asterids
EYKJ	CoreEudicots/Asterids	Asterids
JNKW	CoreEudicots/Asterids	Asterids
RFSD	CoreEudicots/Asterids	Asterids
DDRL	CoreEudicots/Asterids	Asterids
FUPX	CoreEudicots/Asterids	Asterids
KFZY	CoreEudicots/Asterids	Asterids
KGJF	CoreEudicots/Asterids	Asterids
BMSE	CoreEudicots/Asterids	Asterids
DUQG	CoreEudicots/Asterids	Asterids
OAGK	CoreEudicots/Asterids	Asterids
GUMF	CoreEudicots/Asterids	Asterids
DOVJ	CoreEudicots/Asterids	Asterids
XRCX	CoreEudicots/Asterids	Asterids
TEZA	CoreEudicots/Asterids	Asterids
DESP	CoreEudicots/Asterids	Asterids
MHYG	CoreEudicots/Asterids	Asterids
AFQQ	CoreEudicots/Asterids	Asterids
DUNJ	CoreEudicots/Asterids	Asterids
UBLN	CoreEudicots/Asterids	Asterids
BIDT	CoreEudicots/Asterids	Asterids
AQZD	CoreEudicots/Asterids	Asterids
YRBQ	CoreEudicots/Asterids	Asterids
LYPZ	CoreEudicots/Asterids	Asterids
JYMN	CoreEudicots/Asterids	Asterids
UYED	CoreEudicots/Asterids	Asterids
NVSO	CoreEudicots/Asterids	Asterids
QXWF	CoreEudicots/Asterids	Asterids
HXCD	CoreEudicots/Asterids	Asterids
ZCUA	CoreEudicots/Asterids	Asterids
JEPE	CoreEudicots/Asterids	Asterids
GIPR	CoreEudicots/Asterids	Asterids
SZUO	CoreEudicots/Asterids	Asterids
QACK	CoreEudicots/Asterids	Asterids
DFYF	CoreEudicots/Asterids	Asterids
ASMV	CoreEudicots/Asterids	Asterids
SXML	CoreEudicots/Asterids	Asterids
QZZU	CoreEudicots/Asterids	Asterids
AHRN	CoreEudicots/Asterids	Asterids
CPOC	CoreEudicots/Asterids	Asterids
ALUC	CoreEudicots/Asterids	Asterids
IZNU	CoreEudicots/Asterids	Asterids
ERWT	CoreEudicots/Asterids	Asterids
OQBM	CoreEudicots/Asterids	Asterids
QSLH	CoreEudicots/Asterids	Asterids
NHAG	CoreEudicots/Asterids	Asterids
XQRV	CoreEudicots/Asterids	Asterids
VXKB	CoreEudicots/Asterids	Asterids
EMBR	CoreEudicots/Asterids	Asterids
NAUM	CoreEudicots/Asterids	Asterids
MKZR	CoreEudicots/Asterids	Asterids
BOLZ	CoreEudicots/Asterids	Asterids
OSMU	CoreEudicots/Asterids	Asterids
LWCK	CoreEudicots/Asterids	Asterids
AIOU	CoreEudicots/Asterids	Asterids
JNVS	CoreEudicots/Asterids	Asterids
UGJI	CoreEudicots/Asterids	Asterids
NMDZ	CoreEudicots/Asterids	Asterids
LQJY	CoreEudicots/Asterids	Asterids
GHLP	CoreEudicots/Asterids	Asterids
DLJZ	CoreEudicots/Asterids	Asterids
Solly_iTAGv2.3	CoreEudicots/Asterids	Asterids
DLAI	CoreEudicots/Asterids	Asterids
DKFZ	CoreEudicots/Asterids	Asterids
YQIJ	CoreEudicots/Asterids	Asterids
EMAL	CoreEudicots/Asterids	Asterids
SMUR	CoreEudicots/Asterids	Asterids
HANM	CoreEudicots/Asterids	Asterids
DIHD	CoreEudicots/Asterids	Asterids
XVRU	CoreEudicots/Asterids	Asterids
NIGS	CoreEudicots/Asterids	Asterids
OEKO	CoreEudicots/Asterids	Asterids
IDGE	CoreEudicots/Asterids	Asterids
OUER	CoreEudicots/Asterids	Asterids
MDJK	CoreEudicots/Asterids	Asterids
JWEY	CoreEudicots/Asterids	Asterids
MZOB	CoreEudicots/Asterids	Asterids
ABEH	CoreEudicots/Asterids	Asterids
WQRD	CoreEudicots/Asterids	Asterids
ZSGF	CoreEudicots/Asterids	Asterids
KTWL	CoreEudicots/Asterids	Asterids
PCNH	CoreEudicots/Asterids	Asterids
HGSM	CoreEudicots/Asterids	Asterids
KPUM	CoreEudicots/Asterids	Asterids
ECTD	CoreEudicots/Asterids	Asterids
GGJD	CoreEudicots/Asterids	Asterids
UOYN	CoreEudicots/Asterids	Asterids
QEHE	CoreEudicots/Asterids	Asterids
MGVU	CoreEudicots/Asterids	Asterids
EDEQ	CoreEudicots/Asterids	Asterids
JGYZ	CoreEudicots/Asterids	Asterids
JCLQ	CoreEudicots/Asterids	Asterids
YFQX	CoreEudicots/Asterids	Asterids
YADI	CoreEudicots/Asterids	Asterids
DSUV	CoreEudicots/Asterids	Asterids
COBX	CoreEudicots/Asterids	Asterids
MZLD	CoreEudicots/Asterids	Asterids
TORX	CoreEudicots/Asterids	Asterids
KTAR	CoreEudicots/Asterids	Asterids
YZGX	CoreEudicots/Asterids	Asterids
DCCI	CoreEudicots/Asterids	Asterids
RWKR	CoreEudicots/Asterids	Asterids
DTNC	CoreEudicots/Asterids	Asterids
CLRW	CoreEudicots/Asterids	Asterids
YRHD	CoreEudicots/Asterids	Asterids
XISJ	CoreEudicots/Asterids	Asterids
GNRI	CoreEudicots/Asterids	Asterids
PTBJ	CoreEudicots/Asterids	Asterids
YKZB	CoreEudicots/Asterids	Asterids
GDZS	CoreEudicots/Asterids	Asterids
EJBY	CoreEudicots/Asterids	Asterids
XXYA	CoreEudicots/Asterids	Asterids
SIBR	CoreEudicots/Asterids	Asterids
GRFT	CoreEudicots/Asterids	Asterids
XRLM	CoreEudicots/Asterids	Asterids
WOHL	CoreEudicots/Asterids	Asterids
EDXZ	CoreEudicots/Asterids	Asterids
ZRIN	CoreEudicots/Asterids	Asterids
HRUR	CoreEudicots/Asterids	Asterids
MXFG	CoreEudicots/Asterids	Asterids
JCMU	CoreEudicots/Asterids	Asterids
PCGJ	CoreEudicots/Asterids	Asterids
AYIY	CoreEudicots/Asterids	Asterids
NBMW	CoreEudicots/Asterids	Asterids
WEAC	CoreEudicots/Asterids	Asterids
GCFE	CoreEudicots/Asterids	Asterids
PSHB	CoreEudicots/Asterids	Asterids
MQIV	CoreEudicots/Asterids	Asterids
TKEK	CoreEudicots/Asterids	Asterids
UTQR	CoreEudicots/Asterids	Asterids
XAYK	CoreEudicots/Asterids	Asterids
Mimgu_v2.0	CoreEudicots/Asterids	Asterids
UMUL	CoreEudicots/Asterids	Asterids
OWAS	CoreEudicots/Asterids	Asterids
EJCM	CoreEudicots/Asterids	Asterids
VYDM	CoreEudicots/Asterids	Asterids
FAMO	CoreEudicots/Asterids	Asterids
FROP	CoreEudicots/Asterids	Asterids
DMLT	CoreEudicots/Asterids	Asterids
ATYL	CoreEudicots/Asterids	Asterids
GETL	CoreEudicots/Asterids	Asterids
EAAA	CoreEudicots/Asterids	Asterids
SNNC	CoreEudicots/Asterids	Asterids
UCNM	CoreEudicots/Asterids	Asterids
LRRR	CoreEudicots/Asterids	Asterids
GNPX	CoreEudicots/Asterids	Asterids
RTNA	CoreEudicots/Asterids	Asterids
BAHE	CoreEudicots/Asterids	Asterids
FYUH	CoreEudicots/Asterids	Asterids
TAGM	CoreEudicots/Asterids	Asterids
FDMM	CoreEudicots/Asterids	Asterids
EQDA	CoreEudicots/Asterids	Asterids
IYDF	CoreEudicots/Asterids	Asterids
WHNV	CoreEudicots/Asterids	Asterids
XMBA	CoreEudicots/Asterids	Asterids
PHCE	CoreEudicots/Asterids	Asterids
PUCW	CoreEudicots/Asterids	Asterids
FUMQ	CoreEudicots/Asterids	Asterids
